codigo,codigo_produto,descr_detalhada,descricao,url_imagem
07.MP.N.92001,10409717970,,COLA ADESIVO PVC KRONA 175G COM PINCEL APLICADO KRONA,
07.MP.N.92002,10409717972,,COLA INSTANTANEA 20G (TEKBOND-200),
07.MP.N.92003,10409717974,,COLA PARA LOKRING VULKAN VERMELHA 50ML,
07.MP.N.92004,10409717976,,COLA VEDA ROSCA LIQUIDO 204 TEK BOND 100G,
PREP-GB-BR-N03,10409717978,,PREPARACAO DO GABINETE BRANCO,
PREP-BASE-BR-N03,10409717980,,PREPARACAO DA BASE BRANCO,
PREP-VENT-BR-N03,10409717982,,PREPARACAO VENTILADOR BRANCO,
QDE-MTZ-COM,10409718093,,QUADRO DE EMBUTIR PREPARADO - COM VISOR TOUCH MTZ1273N,
QDS-MTZ-COM,10409718096,,QUADRO DE SOBREPOR PREPARADO - COM VISOR TOUCH MTZ1273N,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/bf34163fc4df0167ba32f6e6c2bd0914/omie___imagem_do_whatsapp_de_2024-12-16_as_171816_5f3ea0e5__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563259&Signature=TRklU2YvtW9GYtvBzMLWJDTLPow%3d
03.MP.N.70107,10409902694,,BUCHA DE REDUCAO PVC MARROM SOLDAVEL 50X40MM,
05.MP.N.61112,10412613384,,CURVA 90 COBRE 7/8 PAREDE MIN 1.2MM - SUCCAO FT60 A 240 C/ DEGELO FT120 A 240 S/ DEGELO FH100/160/,
10.SV.N.19002,10412631676,,SERVICOS DE CORTE - CORTE A LASER - DOBRA,
03.MP.N.61402,10412633083,-,SUPORTE MOTOR VENTILADOR FTi 35 a 75 BR NACIONAL - ZINCADO E PINTADO,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/bd9a8b3fca376cb138058f50d255e232/omie___captura_de_tela_2024-11-05_103006__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563259&Signature=r1v6MIdkFRPxx5hlu9PH7MffIGI%3d
04.MP.N.62021,10413079565,,OBSOLETO/ANTIGO - VISOR LCD ANTIGO TOUCH THOLZ MTZ944N,
09.AI.N.20080,10413290484,,MACHO MANUAL ACO RAPIDO 3/4 UNC,
09.MC.N.10548,10413449292,,GASOLINA,
04.MP.N.90917,10413470763,,TERMINAL HERMAFRODITA 1 FEMEA2 MACHO 6.3,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/a3d5ccfb97a9e06e02fa31d50250af0c/omie___screenshot_1__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563259&Signature=W15u8HESxMOWDOQItB%2f44gLFrZs%3d
03.MP.N.70006,10413682764,,ABRACADEIRA 44X57 (14MM) INOX,
09.MC.N.10565,10428186418,,MOP SPRAY,
03.MP.N.50901,10428195954,,ROLAMENTO 6201 ZZC3 NSK - MOTOR VENTILADOR FT50 - 1/10CV - DIAMETRO x LARGURA x FURO (MM): 32 x 10 x 12,
03.MP.N.50902,10428195958,,"ROLAMENTO 6201-08 DDUC3 PFI - FT160 - MOTOR 1/2 - DIAMETRO X LARGURA X FURO(MM): 32 X 10 X 12,7",
06.MP.N.90714,10428611605,,PARAFUSO 4X45 PARA MADEIRA CABECA PHILIPS BICROMATIZADO,
08.EM.N.31504,10428652716,,MANUAL DO USUARIO FT LINHA PISCINAS FT20 A 50,
04.MP.N.61606,10428662742,,RELE ELETROMAGNETICO JQX-105F-4pinos 30A BOBINA 220VAC,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/4479819eb898f56cbed6547612c726dc/omie___6c32a449-81eb-4b54-9e3c-f1c647036303__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=%2fwL%2fOmwhFlxbZH3Taw%2fpR623JmU%3d
04.MP.N.61607,10428662843,RELE ELETROMAGNETICO HF-105F-4pinos 30A BOBINA 220VAC,RELE 30A 220VAC HF-105F-4pinos,
04.MP.N.90924,10428662920,,"TERMINAL FEMEA PRE ISOLADO FASTON 2,8MM X 0,5MM VM - RELE PLACA CHINA",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/73123d41e930f9a0cca4dbaf6927b106/omie___551072775_img_602d5aedb4646_1613585133jpg__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=%2bQnWxIJoZvRo5%2fCgRrPwAfQTZLk%3d
04.MP.N.90925,10428663183,,TERMINAL FEMEA TOTAL ISOLADO NYLON ALTA TEMPERATURA,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/fb1dd4f93b5d0c8fa277f5c1f947360c/71a638bd-206f-4b7f-a373-051bd7f20845__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=Sxt5I3vVbn7UAVdbPiDWrV6Yg9w%3d
04.MP.N.90927,10428688227,,TERMINAL FEMEA 6.3 P/ RELE,
07.MP.N.90522,10428774292,-,"SOLDA FOSCOPE GROSSA 2,4 X 460 MM - COM BANHO",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/4f1d5c272a1b7ba27012073a53b233c5/omie___6b7b3566-1a5f-48bc-a345-5d5d5de83b3d__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=WO7z6%2b%2boEBwVMxyIcINjTW2X1Gc%3d
06.MP.N.90715,10429312969,,PARAFUSO 4X16 CABECA FLANGE PHILIPS P/ PLASTICO ZINCADO,
09.MC.N.10566,10429427359,,PAPEL A3 BRANCO,
06.MP.N.90716,10429479905,,PARAFUSO BROCANTE PHILIPS4.2x19INOX,
09.MC..N.10567,10429650939,,ROSCAVEL CAP 3/4 KRONA,
09.MC.N.10568,10429651544,,ROSCAVEL CAP 1/2 KRONA,
09.MC.N.10571,10429662748,,TUBO SOLDAVEL KRONA110MM(6MT),
09.MC.N.10567,10429664726,,TEE SOLDAVEL 40MM KRONA,
09.MC.N.10570,10429664908,,TEE SOLDAVEL 50MM KRONA,
03.MP.I.80041,10429715334,-,"HELICE 3 PAS FTI105,125 PLASTICO 560*139/ASG20/(300Z52300)/SW - 13110002001370",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/03e1292dc3e26f8aacb4792126e12db2/f6f81ab8-666e-47db-8faa-db9265770436__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=uqXMzeA%2fEFrBussyx1bzkS1NI0I%3d
09.MC.N.10573,10429715387,,BOILER AQUECIMENTO - FEIRA,
09.MC.N.10574,10429956154,,CADEIRA DE ESCRITORIO,
04.MP.I.80207,10431235442,PLACA DO COMPRESSOR 75D MONO - 201-A19022U/18A/SVB220FLGMC-L/HET - 13080002000584,PLACA ELETRONICA 75D MONO - 201-A19022U/18A/SVB220FLGMC-L/HET - 13080002000584,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/34bdf765dc04d6f70749f92732fa53bb/4787ddf9-6dda-4f87-a2f8-7a2a379e8606__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=aA6Oop7xbaCSBrel3v3tc2J8sbc%3d
04.MP.I.80208,10431235640,PLACA DO COMPRESSOR 55D MONO-SVB172FNPMC/201-A19022S/14A/HET-13080002000576-4269242200427,PLACA ELETRONICA 55D MONO-SVB172FNPMC/201-A19022S/14A/HET-13080002000576-4269242200427,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/1d0b343471694dcf266a60114fff13c5/a86ec5d1-3cbc-4962-ad79-a1ddff8add05__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=q84Ea0ewtYRGJLgVYk%2bzG6hmCzM%3d
04.MP.I.80209,10431235676,PLACA DO COMPRESSOR 125D MONO - S30A01/LNB53FCFMC/ZK - 13080002000519,PLACA ELETRONICA COMP 125D MONO - S30A01/LNB53FCFMC/ZK - 13080002000519,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8162ef04e21509ade2a9434b6861bd16/00623a2e-439b-4f81-b54b-75c292b442c7__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=7gbdMo2YlLAYWIsBOjBNwCRaMoc%3d
04.MP.I.80210,10431235764,PLACA DO COMPRESSOR 105L - TRI T10A02/MVB33FKQMC-L/ZK - 13080002000542,PLACA ELETRONICA COMP 105L - TRI T10A02/MVB33FKQMC-L/ZK - 13080002000542,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5766bce351aac0594c57ce66199b55d7/75ea91a3-5620-4cdb-82bf-f27402860798__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=6iTOBfhSjPCsKEtkmFsIdJc5vhg%3d
04.MP.I.80211,10431236653,PLACA DO COMPRESSOR 125L TRI - T12A02/LVB53FCAMC/ZK - 13080002000541,PLACA ELETRONICA COMP 125L TRI - T12A02/LVB53FCAMC/ZK - 13080002000541,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/45f984c8684ad38028c5ed5d694244f7/1f129c1b-6d1a-496f-ad7f-d273e1b9885e__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=1qrK5BkZDmnRn8I90z%2fF3vGhCnw%3d
05.MP.I.80052,10431238972,-,VALVULA EXPANSAO ELETRONICA FTI75 /6.35/DPF1.8C-B013/ - 13070002000870,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/3ca081a049561daea929947a563fdd9b/omie___imagem_2025-02-14_153746673__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=A0c5Jk5NNym5mMa6WUzSbJa3DDw%3d
04.MP.I.80024,10431239419,RELE BOMBA DE AGUA FTI / Relay /JQX-105F-4/220V - 13080003000402,RELE 30A 220VAC JQX-105F-4pinos,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/61163e229a08e1912f16afb1b6691579/d3c119db-427a-4f44-8d16-05cd4e38cab6__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=WY5L5ezV9w7mp8hnbHInLcjolPE%3d
05.MP.I.80053,10431246558,-,VALVULA EXPANSAO ELETRONICA FTI105 8/DPF-B-2_4C-011/ - 13070002000972,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/e1efeba2c5ebfad4bb8aaf898a1cc1aa/1848e94a-9448-4070-942a-837e933f7bd2__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=0kuiQTXSAU%2bLNvAXleCZtq%2f8hd8%3d
05.MP.I.80054,10431246680,-,VALVULA EXPANSAO ELETRONICA FTI125 8/DPF(B)-3.0C-006/ - 13070002001074,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/67cdd65b0c8e61156883352c50d5b6cf/af0ea5a2-06d4-481a-bd00-d131837309d7__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=ynRDM72S5Gi4zy5mL2H%2b6h%2bcm7k%3d
04.MP.I.80082,10431246852,"BOBINA VALVULA EXPANSAO ELETRONICA FTI25,35,45,55,75 DPFX03-041 90CM - 13080010000501",BOBINA VALVULA EXPANSAO ELETRONICA DPFX03-041 90CM,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/c1a825d85778831fda86dfc9558fd84f/9d7e3a8a-bc5d-4b96-89ac-e74617aaf95b__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=Tt4FkPK8OPqRYPFwEuzKa1Kf%2fUQ%3d
04.MP.I.80061,10431250841,,"REATOR FTI45,55,75 - R2050HSB/R20052HS(AL)/20A/5.20mH/HET - 13080007000260",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/d400140f402e89f23a59104f3fcea8c5/84047ef0-54aa-4582-809d-910b08ee89d3__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=TjralWAT7gpH9lRHhwbmmF6R1rE%3d
04.MP.I.80062,10431250896,REATOR FTI105D - R2550HSA/25A/5.0mH/HET - 13080007000275,REATOR 48000BTU 5.0mH,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5e8459d55325aa43aa2d652040e4d9b0/a1cff952-d3e9-4e19-9b13-9e32a1994eb7__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=J%2bw5YOzucaYASWEU0x9gONyuFx0%3d
05.MP.I.80044,10431262621,-,"VALVULA REVERSAO FTI35,45,55,75 DSF-9 - 13070002000304",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b6a8dfeff6f98319592d9d811c97e148/8139bcde-87b4-4c90-88bc-07d90890a9a6__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=1%2bQicZtD15JozWEYBC2dPUGBN8M%3d
05.MP.I.80045,10431263147,-,"VALVULA REVERSAO FTI105,125 DSF-20-2230/ - 13070002001183",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/7c3cb27af8fb56fe883d6740fcfdbc05/d9f69929-c38b-426a-9911-5ee9a050b7e0__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=mFZVTPNjzuZ%2bM5TBcGxlZmmS%2bqI%3d
05.MP.I.80090,10431266959,,CONDENSADORA FTI105 SOLAREAST 30KW PVC/12.7/140- 13170005000027,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/6abedd4cddfdbbc46a2af3e932ecf8f2/731c3411-da8a-4721-a787-060234a4bc87__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=%2btyxS%2bMhzpRWL%2bQw8HkKKvjIPRk%3d
05.MP.I.80091,10431266997,,"CONDENSADORA FTI55,75 SOLAREAST 21KW PVC/12.7/140 - 13170005000023",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/4a07109428594b13dde0c949a90d9b04/7c377a4f-de97-43b9-a951-9a698595e80c__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=BS9MaD5NZ5KvvBONZ3e%2f4yOo1tY%3d
03.MP.I.80023,10431267240,,UNIAO 50MM BRANCA FTI IMPORTADA 50*97-1.5&quot;Male /PVC/White/Metric - 13070005003259,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/ced0b08a369d9c81dbffec1c36aa92dd/045736b8-ffba-4738-a762-a209236731de__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=1rwyTy3%2bM3eBBFcEp0pTOhGW5Qw%3d
04.MP.I.80026,10431268031,CABO DE COMUNICACAO / Communication Cable /XH-4Ywhite /SM-4Yblack /0.5m/black - 13080001000600,CABO DE COMUNICACAO PRETO - DISPLAY SOLAREAST TYWE3SWIFI,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/69edb452b570d1f06fe629702d835c35/2eabe3e1-5788-4c13-b7fb-a74e86276c9f__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=5%2botkrF7ogzQFfjkl9OwYKm5u20%3d
04.MP.I.80111,10431268136,COMPRESSOR 75D INVERTER 24000BTU/7100W Mitsubishi/SVB220FLGMC-L - 13160001000123,COMPRESSOR DC INVERTER R32 24000BTU/7100W MITSUBISHI SVB220FLGMC-L,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/805bacf0f2437b7aec9a6425059c7d4d/3b849957-a5b4-4b59-b82a-a2c46095849f__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=fV10Su3NpVl16kQuNVZFMWDe4Yg%3d
04.MP.I.80112,10431268146,COMPRESSOR 105D 105L INVERTER 38658BTU/11370W Mitsubishi/5P/MVB33FKQMC-L - 13160001000135,COMPRESSOR DC INVERTER R32 38658BTU/11370W MITSUBISHI MVB33FKQMC-L,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/d7a75294f66a7f4dd520f625a9e19f16/df5b7950-4c0a-4129-af07-2fdc024bc6f9__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=7tMAh0OcMPOCl0kRkk6%2bYD%2fnDG8%3d
04.MP.I.80120,10431268214,"MOTOR VENTILADOR DC FTI105,125RD85HA1/310VDC/190CM - 13080004000184",MOTOR VENTILADOR 85W DC INVERTER 310VDC,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/5dd9d1de7940a6aae1873dd93337b29d/omie___imagem_2024-12-16_164033345__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=J7%2baduOFkp62qQ2loGCg%2fPLKuGM%3d
04.MP.I.80200,10431268737,PLACA PRINCIPAL 105L TRI - RCDF211268/CC902/ZK - 13080002000454,PLACA ELETRONICA CONTROL 105L TRI - RCDF211268/CC902/ZK - 13080002000454,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/22995701edec1a4fe5b7546519ef51be/b7ed5903-9acd-440e-ad97-42f34b778ecc__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=QSG5suqefLbqEI90zw9TJb4dIEg%3d
04.MP.I.80201,10431268932,PLACA PRINCIPAL 125D MONO - RCDF211294/CC902/ZK - 13080002000518,PLACA ELETRONICA CONTROL 125D MONO - RCDF211294/CC902/ZK - 13080002000518,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/225e3ecdf4167e46d003921ce10307e7/675c715a-8593-47ad-adee-ffca0e4b4d47__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=VcQZ1TPxgOENQ3tP1WG%2f8AusdFE%3d
04.MP.I.80202,10431268984,PLACA PRINCIPAL 125L TRI RCDF211340/CC902/ZK - 13080002000601,PLACA ELETRONICA CONTROL 125L TRI RCDF211340/CC902/ZK - 13080002000601,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/04daf213b9338d7e702f9ba254ae4b29/ca97f7e5-ec12-49cb-bc43-e4a5d6d6b133__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=J9V9V3iis4zByiOF0BYkWGJNnh0%3d
04.MP.I.80204,10431269442,PLACA DE FILTRO 125D MONO - L30A01/03-0600508/ZK - 13080002000520,PLACA FILTRO MONO L30A01/03-0600508/ZK,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/fd03bdeaa54a49d9a25eaceb8b4ad0ee/omie___imagem_2024-12-16_163854170__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=HtkqlZItPRxoZMa6kltf2qt2WWE%3d
04.MP.I.80205,10431269463,,"VISOR IHM WI-FI FTI125D,105L,125L RCDF211253/LED/WIFI/ZK - 13080007000727",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/499c8ac8683e2a8c8a6df5e2f8aa757a/omie___whatsapp_image_2024-03-18_at_160747_1__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563263&Signature=0WDB5EGCdxJnXmMEHNr7uYTvRs8%3d
09.MC.N.10624,10431607220,,KIT PASTA SUSPENSA SUPORTE DE ALUMINIO,
07.MC.N.90523,10431785241,,OLEO PARA BOMBA VACUO 1 LITRO CHAMP BV 46 MODELOS 1 A 30CFM - RAID,
09.MC.N.10575,10432091922,,CADERNO ESPIRAL PEQ. 1/4 C/96FOLHAS SORTIDO CAPA DURA PAUTA BRANCA,
09.MC.N.10673,10432474661,,AMANCO ESGOTO ANEL ORING 50MM 90112,
04.MP.I.80016,10432776085,,"SENSOR TEMP. AMBIENTE BRANCO FTI105L,125D,125L /CC.T687/5K /XH-2Y/1.5m/ZK - 13080009000126",https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/69375e570c190cd8e50667b8e31ad2ac/d2a5f420-a52a-4f35-ae42-bb67ddd38669__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=Dq86P%2btZLc%2bcu16U7wJfWI95oxA%3d
04.MP.I.80017,10432779608,"SENSOR TEMP. EVAPORADORA 2 BRANCO FTI45,55,75,105D/20K/XH-2Y/1.2m/HET - 13080009000258",SENSOR TEMP. EVAPORADORA 20K BRANCO SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/63f685b65651df000ceb9c0fee31ad04/83aad8a6-5e12-472d-aa69-e1d49bc16f9b__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=EkUCTANcEsNNAZsUnwJxJubss2Q%3d
04.MP.I.80008,10432786507,SENSOR TEMP. DESCARGA BRANCO 105L 125D 125L CC.T705/50K/XH-2Y/1.5m/ZK - 13080009000134,SENSOR TEMP. DESCARGA COMPRESSOR 50K SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/ffb7f81e6bdafcbbf4f2a06471734e83/79768d39-dedf-477e-93cd-3c8a7782044b__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=wOBsSDTpD4whGDPMgJSZ3T%2f3psQ%3d
04.MP.I.80301,10432787658,-,CHICOTE DO COMPRESSOR FTI35 - SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/8c9dd71a8154b218019babffedf65d6b/3c944e78-9396-43c8-8391-c7a46095758a__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=UKaRO0PSOsg0X1XSeYMIsQWAkDw%3d
04.MP.I.80006,10432789598,CABO DE ALIMENTACAO DO COMPRESSOR FTI25 - 13080001000745,CHICOTE DO COMPRESSOR FTI25 - SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/ed5eb4bd33861063a88a13e52f15e410/a2a78d3e-74ec-46c7-acf0-3d58a040eb59__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=RVo1lTl2JLLgZPzKl2Fr%2ftP2dKg%3d
04.MP.I.80113,10432999894,COMPRESSOR 35D INVERTER Mitsubishi /SVB110FJAMC-L4/ANTERIOR JUNHO - 13160001000162,COMPRESSOR DC INVERTER R32 12002BTU/3530W MITSUBISHI SVB110FJAMC-L4,
04.MP.I.80005,10433000257,"PRESSOSTATO DE ALTA FTI25,35,45,55,75 ON:3.6MPA-OFF:4.4MPA ON:522 PSI OFF:638 PSI 60CM - 13080003000904",PRESSOSTATO DE ALTA 522 PSI 60CM SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/25cdff10a5699cf4c108e569036ea4a8/omie___imagem_do_whatsapp_de_2024-12-17_as_093333_2150d655__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=U1ZyTLI%2bgaRimlwrAMO82XuMUa8%3d
04.MP.I.80004,10433000307,"PRESSOSTATO DE BAIXA FTI25,35,45,55,75 OFF:0.05MPA-ON:0.15MPA OFF:7 PSI ON:21 PSI - 60CM - 1308000300090",PRESSOSTATO DE BAIXA 21 PSI 60CM SOLAREAST,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/08019784c2117c0ac303d81252ebbb50/omie___imagem_do_whatsapp_de_2024-12-17_as_093333_d50205a3__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=3w5AObBq5iUCu2kgpS%2bKMzuvBPA%3d
03.MP.I.80003,10433316162,,BARRA DE TERMINAIS ALIMENTACAO - 5 PORT/A30/450V 4MM2 - APERTO DE PARAFUSO - 13080005000282,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/05558d50b07a73a200c0116f2e00147c/omie___imagem_2024-12-11_132734438__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=RUOcE1YU9clfEXu2rmlHwamJRG0%3d
03.MP.I.80002,10433322249,,CLIPE DO SENSOR - SUS304 - 13130003000048,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/f1fc470a415829f65b99109f408c30a9/d345e337-8c74-4f34-bd49-85fb76ee2096__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=FdnR630PunkNgVek79mm3eBaJ6g%3d
09.MC.N.10386,10433329195,,PRANCHETA ACRILICA,
04.MP.I.80081,10433344224,"BOBINA SOLENOIDE DEGELO FTI105,125 150CM SH-V/W- 13080010000509",BOBINA VALVULA REVERSAO 4 VIAS 150CM,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b0d6c12c1d901e7b80f7a5968c9ce59b/2ed15c57-c9af-4105-85b3-39876297afd3__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=lGdeY0dfH0gKKQYJAXiwi%2bYSkQI%3d
04.MP.I.80083,10433349227,"BOBINA VALVULA EXPANSAO ELETRONICA FTI105,125 DPFX07-180 - 13080010000610",BOBINA VALVULA EXPANSAO ELETRONICA DPFX07-180,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/53cf24ef88487356b0f2f81ae678e9d1/658bfc7a-6d49-44e3-be27-fe25339c12dd__conv.jpg?AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1751563262&Signature=5XTTnCWTRc3HJN10CnG3fQ%2bMYVg%3d
04.MP.I.80114,10433382809,COMPRESSOR 45D INVERTER 15470BTU/4550W Mitsubishi/SVB140FCAMC - 13160001000121,COMPRESSOR DC INVERTER R32 15470BTU/4550W MITSUBISHI SVB140FCAMC,https://cdn.omie.com.br/repository/be27d1256e26b56c94fabbac2803a262/b9e7af96d8121040c3e8b0d2e5017a29/2baf0ad3-43f8-44c9-ba63-55eab4692366__conv.jpg?response-content-type=image%2Fjpeg&AWSAccessKeyId=AKIA4INFFOTWTGEJRBL5&Expires=1741788350&Signature=nZzZAacyLeO7L8zLG6l5GGx%2Fam4%3D
09.AI.N.20085,10433597550,,Impressora Hp Deskjet Ink Advantage 2774 Multifuncional Cor Preto 100V/240V,
09.MC.N.10586,10434200549,,CADEADO E 25MM,
09.MC.N.10857,10434200828,,CADEADO E-50MM,
FTI55DPTBR,10434228657,,BOMBA DE CALOR FTI55 MONO 220V - NACIONAL - PRETA - FULL INVERTER - WIFI,
09.MC.N.10588,10434282887,,ETIQUETA ADESIVA 50X30MM (1 COLUNA) VERDE,
09.MC.N.10589,10434286499,,ETIQUETA ADESIVA33X21 MM (03 COLUNAS) BOP - BRANCA,
09.AI.N.20081,10434291555,,NOBREAK SMS 700VA BIVOLT,
09.MC.N.10590,10434295478,,BATERIA ESTACIONARIA MOURANOBREAK,
09.MC.N.10746,10434350508,,"Etiqueta adesiva 33x21mm 3,3x2,1cm (3 colunas) BOPP p/ Zebra Argox Elgin - Rolo c/ 3750 (30m) AMARELA",
